INFO 2025-03-10 11:29:29,648 autoreload Watching for file changes with StatReloader
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/__init__.py first seen with mtime 1741546736.8264704
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/dates.py first seen with mtime 1741546736.8450558
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/urllib3/fields.py first seen with mtime 1727769978.131482
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/drf_spectacular/apps.py first seen with mtime 1737433109.284301
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/asyncio/mixins.py first seen with mtime 1733935669.0506072
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework_simplejwt/settings.py first seen with mtime 1737433109.2669537
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/auth/base_user.py first seen with mtime 1741546736.582624
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/concurrent/__init__.py first seen with mtime 1733935669.163396
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/checks/model_checks.py first seen with mtime 1741546736.812259
DEBUG 2025-03-10 11:29:29,951 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/drf_spectacular/checks.py first seen with mtime 1737433109.2844298
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/importlib/readers.py first seen with mtime 1733935671.345425
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/authtoken/admin.py first seen with mtime 1737622563.8515987
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/contextvars.py first seen with mtime 1733935668.4099984
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_user.py first seen with mtime 1737433109.046285
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/_brotli.cpython-312-darwin.so first seen with mtime 1714483299.4061804
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/idna/core.py first seen with mtime 1714398870.9902635
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/_weakrefset.py first seen with mtime 1733935668.2996485
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/files/utils.py first seen with mtime 1741546736.813615
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/_posixsubprocess.cpython-312-darwin.so first seen with mtime 1733935716.9082866
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/httpcore/_async/interfaces.py first seen with mtime 1737433107.9108727
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/urllib3/connectionpool.py first seen with mtime 1727769978.1311793
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/conf/locale/__init__.py first seen with mtime 1741546736.448472
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/management/__init__.py first seen with mtime 1741546736.8157132
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/requests/models.py first seen with mtime 1730999330.9095047
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/httpcore/_sync/connection.py first seen with mtime 1737433107.9124074
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/paginator.py first seen with mtime 1741546736.810527
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/template/autoreload.py first seen with mtime 1741546736.8394306
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/handlers/exception.py first seen with mtime 1741546736.814605
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/email/policy.py first seen with mtime 1733935669.4097183
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/email/mime/base.py first seen with mtime 1733935669.448408
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/sessions/models.py first seen with mtime 1741546736.7701693
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/_hashlib.cpython-312-darwin.so first seen with mtime 1733935724.7258315
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/utils/__init__.py first seen with mtime 1737622563.888205
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/query_utils.py first seen with mtime 1741546736.8279798
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/types.py first seen with mtime 1733935668.9140415
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/_ratio.py first seen with mtime 1738003396.1417906
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/unittest/result.py first seen with mtime 1733935673.105561
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/cryptography/hazmat/primitives/serialization/base.py first seen with mtime 1732130249.3903177
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/_conninfo_attempts_async.py first seen with mtime 1737620296.4401872
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/itercompat.py first seen with mtime 1741546736.8464227
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/schemas/views.py first seen with mtime 1737622563.8753963
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/migrations/exceptions.py first seen with mtime 1741546736.825005
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/waiting.py first seen with mtime 1737620296.4480803
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/template/exceptions.py first seen with mtime 1741546736.8402514
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django_filters/utils.py first seen with mtime 1737433109.0069084
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/_export_format.py first seen with mtime 1738003396.1411405
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/yaml/resolver.py first seen with mtime 1728658265.4373965
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inlinekeyboardbutton.py first seen with mtime 1737433109.0495822
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/Desktop/ailaq_me/ailaq/__init__.py first seen with mtime 1741260809.4394884
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/ctypes/_endian.py first seen with mtime 1733935669.2054203
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inputvenuemessagecontent.py first seen with mtime 1737433109.0529268
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/_copy_async.py first seen with mtime 1737620296.440505
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_reply.py first seen with mtime 1737433109.0453753
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/handlers/base.py first seen with mtime 1741546736.8145177
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/httpcore/_async/__init__.py first seen with mtime 1737433107.910038
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/pygments/__init__.py first seen with mtime 1737952981.9809594
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_switchinlinequerychosenchat.py first seen with mtime 1737433109.0459614
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inlinequeryresultcachedsticker.py first seen with mtime 1737433109.0508342
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/urllib3/_request_methods.py first seen with mtime 1727769978.130492
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/pprint.py first seen with mtime 1733935668.6738188
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/typing_extensions.py first seen with mtime 1734714990.8538373
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/auth/apps.py first seen with mtime 1741546736.5823972
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/transaction.py first seen with mtime 1741546736.819422
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/asyncio/base_tasks.py first seen with mtime 1733935669.0065556
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django_filters/fields.py first seen with mtime 1737433109.006517
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/files/locks.py first seen with mtime 1741546736.8132007
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/asgiref/sync.py first seen with mtime 1737622063.7829714
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/drf_spectacular/openapi.py first seen with mtime 1737433109.2854939
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/anyio/_core/_resources.py first seen with mtime 1737433108.8456762
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/views/generic/list.py first seen with mtime 1741546736.8498194
DEBUG 2025-03-10 11:29:29,952 autoreload File /Users/aruka/miniconda3/lib/python3.12/html/parser.py first seen with mtime 1733935670.653072
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py first seen with mtime 1732130249.3926482
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/duration.py first seen with mtime 1741546736.8453975
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/zipfile/_path/__init__.py first seen with mtime 1733935673.5268621
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inlinequeryresultcachedgif.py first seen with mtime 1737433109.0505204
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/urllib3/response.py first seen with mtime 1727769978.1321332
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/markdown/extensions/__init__.py first seen with mtime 1738003395.6873913
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/_uuid.cpython-312-darwin.so first seen with mtime 1733935727.4831839
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/postgres/search.py first seen with mtime 1741546736.7204185
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/_tz.py first seen with mtime 1737620296.4437134
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/syntax.py first seen with mtime 1738003396.1465042
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_passport/encryptedpassportelement.py first seen with mtime 1737433109.0533762
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/Desktop/ailaq_me/config/urls.py first seen with mtime 1741546856.4450316
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/yaml/tokens.py first seen with mtime 1728658265.4378314
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/pygments/styles/_mapping.py first seen with mtime 1737952982.0102222
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/serializers.py first seen with mtime 1737622563.8484418
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/coreschema/encodings/__init__.py first seen with mtime 1737433108.837111
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/views/defaults.py first seen with mtime 1741546736.848477
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/signals.py first seen with mtime 1741546736.8105805
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/management/commands/__init__.py first seen with mtime 1741546736.8163447
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1741546736.8260634
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/email/message.py first seen with mtime 1733935669.3999882
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/coreapi/codecs/display.py first seen with mtime 1737433109.0277643
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/xml/dom/xmlbuilder.py first seen with mtime 1733935673.3668075
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/_datetime.cpython-312-darwin.so first seen with mtime 1733935725.5549526
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework_simplejwt/__init__.py first seen with mtime 1737433109.2663383
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/click/globals.py first seen with mtime 1737543670.1345983
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/pretty.py first seen with mtime 1738003396.145358
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/templatetags/__init__.py first seen with mtime 1737622563.8880348
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_utils/enum.py first seen with mtime 1737433109.0560417
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/asyncio.py first seen with mtime 1741546736.8442597
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/httpx/_status_codes.py first seen with mtime 1737433108.8928607
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/click/decorators.py first seen with mtime 1737543670.1343422
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/packaging/specifiers.py first seen with mtime 1720101884.5420086
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/postgres/forms/hstore.py first seen with mtime 1741546736.7220926
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/admindocs/utils.py first seen with mtime 1741546736.5581076
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/uritemplate/variable.py first seen with mtime 1737433107.6295888
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_games/callbackgame.py first seen with mtime 1737433109.0491524
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1741546736.8114586
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/template/defaulttags.py first seen with mtime 1741546736.8400812
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/click/exceptions.py first seen with mtime 1737543670.1344357
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/utils.py first seen with mtime 1741546736.8281107
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/views/generic/detail.py first seen with mtime 1741546736.849599
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_utils/datetime.py first seen with mtime 1737433109.055762
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/pq/abc.py first seen with mtime 1737620296.450554
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/test/html.py first seen with mtime 1741546736.8429132
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_payment/labeledprice.py first seen with mtime 1737433109.054108
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/asgiref/current_thread_executor.py first seen with mtime 1737622063.7816136
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/_decimal.cpython-312-darwin.so first seen with mtime 1733935719.30444
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/indexes.py first seen with mtime 1741546736.8273413
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/Desktop/ailaq_me/ailaq/serializers.py first seen with mtime 1741552507.594258
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/sql/__init__.py first seen with mtime 1741546736.8302894
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/email/iterators.py first seen with mtime 1733935669.3956285
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/xml/dom/minidom.py first seen with mtime 1733935673.356315
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/migrations/migration.py first seen with mtime 1741546736.825381
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/_cell_widths.py first seen with mtime 1738003396.1407325
DEBUG 2025-03-10 11:29:29,953 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/errors.py first seen with mtime 1738003396.143752
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/certifi/__init__.py first seen with mtime 1734473385.7566705
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django_filters/rest_framework/filters.py first seen with mtime 1737433109.0108483
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inlinequeryresultcachedvideo.py first seen with mtime 1737433109.0509474
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/utils/representation.py first seen with mtime 1737622563.888999
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/platform.py first seen with mtime 1733935668.6567068
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/safestring.py first seen with mtime 1741546736.846979
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_utils/logging.py first seen with mtime 1737433109.0562413
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/forms/formsets.py first seen with mtime 1741546736.8319132
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/logging/__init__.py first seen with mtime 1733935672.2654777
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/styled.py first seen with mtime 1738003396.1463935
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/auth/checks.py first seen with mtime 1741546736.582754
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/sqlparse/filters/reindent.py first seen with mtime 1737622063.7499902
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/packaging/__init__.py first seen with mtime 1720101884.5404747
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/backends/base/client.py first seen with mtime 1741546736.8200994
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_files/venue.py first seen with mtime 1737433109.0488093
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/lib-dynload/array.cpython-312-darwin.so first seen with mtime 1733935717.0843148
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/colorsys.py first seen with mtime 1733935668.3919475
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/console.py first seen with mtime 1738003396.1433175
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/template/loaders/base.py first seen with mtime 1741546736.8414788
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/random.py first seen with mtime 1733935668.7204669
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/jinja2/runtime.py first seen with mtime 1730902854.891221
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1741546736.6300104
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/attr/filters.py first seen with mtime 1737433107.8748462
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/email/headerregistry.py first seen with mtime 1733935669.3853655
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/encodings/utf_8.py first seen with mtime 1733935670.5752726
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1741546736.8291821
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rest_framework/test.py first seen with mtime 1737622563.849399
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/utils/autoreload.py first seen with mtime 1741546736.8443615
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/middleware/csrf.py first seen with mtime 1741546736.8389807
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/__init__.py first seen with mtime 1741546736.810279
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/requests/_internal_utils.py first seen with mtime 1730999330.9081354
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/telegram/_inline/inlinequeryresultdocument.py first seen with mtime 1737433109.0512877
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/forms/models.py first seen with mtime 1741546736.8320663
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/_compression.py first seen with mtime 1733935668.2507715
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/checks/security/sessions.py first seen with mtime 1741546736.8129227
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/anyio/streams/stapled.py first seen with mtime 1737433108.8476336
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/checks/database.py first seen with mtime 1741546736.8120239
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/rich/pager.py first seen with mtime 1738003396.1449065
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/packaging/version.py first seen with mtime 1720101884.542457
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/opcode.py first seen with mtime 1733935668.6119492
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/test/client.py first seen with mtime 1741546736.842757
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/psycopg/pq/misc.py first seen with mtime 1737620296.4507656
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/httpx/_api.py first seen with mtime 1737433108.891158
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/checks/templates.py first seen with mtime 1741546736.812375
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/textwrap.py first seen with mtime 1733935668.8674881
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/site-packages/django/core/checks/registry.py first seen with mtime 1741546736.8123207
DEBUG 2025-03-10 11:29:29,954 autoreload File /Users/aruka/miniconda3/lib/python3.12/importlib/abc.py first seen with mtime 1733935671.3320014
